Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT,nome imagem,New
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0031_06_01.webp?raw=true,Likes stone weapons,Gosta de armas de pedra,"Likes stone weapons and gains [20,40] Mood when equipped with stone weapons. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de armas de pedra e ganha 40 de Humor ao usar armas de pedra. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0031_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0046_06_01.webp?raw=true,Love to be by water,Uma predileção por estar perto da água,"With a unique reliance on water bodies, gains 60 Mood when living near a water body. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Com uma dependência única de corpos d'água, ganha 60 de Humor ao viver perto de um corpo d'água. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0046_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0055_06_01.webp?raw=true,Likes scorching heat,Gosta de calor escaldante,"A special physiological response to scorching heat that gives [20,40] Mood. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Uma resposta fisiológica especial ao calor escaldante que dá 40 de Humor. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0055_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0067_06_01.webp?raw=true,Likes defecation,Gosta de defecar,"Likes defecating and gains [20,40] Mood when doing so. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de defecar e ganhar 40 pontos de Humor ao fazê-lo. Por 15 minutos, a taxa de queda de Humor é reduzida em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0067_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0006_06_01.webp?raw=true,Dislikes sauced meat,Não gosta de carne ao molho,"Eating sauced meat lowers 6 Mood. For the next 5 minutes, the rate of mood decline increases by 100%, and mood-improving effects decrease by 60%. (In the duration, enters a state of melancholy)","Comer carne ao molho diminui 6 de Humor. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0006_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0015_06_01.webp?raw=true,Aversion to Sunny Days,Aversão a dias ensolarados,"Feels aversion to sunlight and Mood drops by [2,4] in sunny days. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","O tempo ensolarado causa desconforto, diminuindo 2 de Humor em dias ensolarados. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em [2,4], e os efeitos de melhoria do humor diminuem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0015_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0018_06_01.webp?raw=true,Dislikes rain,Não gosta de dias chuvosos,"Get irritated in rainy days and Mood drops by 6 when it rains. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","O tempo chuvoso causa irritação, diminuindo 6 pontos de Humor em dias chuvosos. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100%, e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0018_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0024_06_01.webp?raw=true,Dislikes baths,Não gosta de banhos,"Dislikes the feeling of being soaked by water and loses 6 Mood when having a bath. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Odeia a sensação de estar molhado. Perde 6 pontos de Humor ao tomar banho. Por 5 minutos, a taxa de queda de Humor é aumentada em 100% e os pontos de Humor adquiridos reduzem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0024_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0030_06_01.webp?raw=true,Dislikes cloth gear,Não gosta de trajes de pano,"Dislikes low-quality costumes and Mood drops by 6 when equipped with cloth gear. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Não gosta de trajes de baixa qualidade. Perde 6 de Humor ao equipar trajes de pano. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0030_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0036_06_01.webp?raw=true,Dislikes bronze weapons,Não gosta de armas de bronze,"Loses 6 Mood when equipped with bronze weapons. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar armas de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências,t11_img_0036_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t11_img_0061_06_01.webp?raw=true,Aversion to monkey,Desgosto por macacos,"Gets annoyed by naughty monkeys, and loses [2,4] Mood when there's a monkey nearby. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Se irrita com macacos travessos e por isso perde 2 pontos de Humor na presença deles. Por 5 minutos, a taxa de queda de Humor é aumentada em [2,4] e os pontos de Humor adquiridos reduzem em [50,75]%.",,Nenhum,Preferences,Preferências,t11_img_0061_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0002_06_01.webp?raw=true,Love staple food,Uma predileção por alimentos básicos,"Feels satisfaction and gains 60 Mood when consuming staple food. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Sente satisfação e ganha 60 de Humor ao consumir alimentos básicos. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70%, e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0002_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0003_06_01.webp?raw=true,Likes meat,Gosta de carne,"Likes meat and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de carne e ganha 40 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0003_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0005_06_01.webp?raw=true,Likes sauced meat,Gosta de carne ao molho,"Likes sauced meat and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de carne ao molho e ganha 40 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0005_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0006_06_01.webp?raw=true,Love sauced meat,Uma predileção por carne ao molho,"Passionate about sauced meat and gains 60 Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Apaixonado por carne ao molho e ganha 60 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0006_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0007_06_01.webp?raw=true,Likes tomatoes,Gosta de tomates,"Likes tomatoes and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de tomates e ganha 40 de Humor ao consumi-los. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0007_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0008_06_01.webp?raw=true,Love tomatoes,Uma predileção por tomates,"A tomato enthusiast who gains 60 Mood when consuming tomatoes. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (In the duration, enters a state of elation)","Entusiasta de tomates, ganha 60 de Humor ao consumir tomates. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0008_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0009_06_01.webp?raw=true,Likes fruits & vegetables,Gosta de frutas e vegetais,"Likes fruits & vegetables and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de frutas e vegetais e ganha 40 de Humor ao consumi-los. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0009_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0010_06_01.webp?raw=true,Love fruits & vegetables,Uma predileção por frutas e vegetais,"A fruits & vegetables enthusiast who gains 60 Mood when consuming fruits or vegetables. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Entusiasta de frutas e vegetais, ganha 60 de Humor ao consumir frutas ou vegetais. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0010_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0011_06_01.webp?raw=true,Likes tobacco,Gosta de tabaco,"Likes the scent of tobacco and gains [20,40] Mood when smoking. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta do cheiro de tabaco e ganha 40 de Humor ao fumar. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0011_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0012_06_01.webp?raw=true,Love tobacco,Uma predileção por tabaco,"A tobacco enthusiast who gains 60 Mood when smoking tobacco. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (In the duration, enters a state of elation)","Entusiasta de tabaco, ganha 60 de Humor ao fumar tabaco. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0012_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0013_06_01.webp?raw=true,Likes drinking,Gosta de beber,"Likes alcohol and gains [20,40] Mood when drinking. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Adora beber e se sente à vontade quando bebe. Ganha 40 pontos de Humor, e a taxa de diminuição do Humor reduz em [20,40] por 15 minutos e aumenta em [30,50]% ao ganhar pontos de Humor.",,Nenhum,Preferences,Preferências,t7_img_0013_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0014_06_01.webp?raw=true,Love drinking,Uma predileção por bebida,"Passionate about alcohol and gains 60 Mood when drinking. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Gosta de beber e ganha 60 de Humor ao beber. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0014_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0015_06_01.webp?raw=true,Likes sunny days,Gosta de dias ensolarados,"Likes sunlight and gains [20,40] Mood in sunny days. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Dias de sol traz conforto físico e mental, concedendo 40 pontos de Humor. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0015_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0016_06_01.webp?raw=true,Love Sunny Days,Predileção por dias ensolarados,"Likes sunlight and gains 60 Mood in sunny days. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125% (During this time, it can lead to a state of elation).","Dias de sol traz conforto físico e mental, concedendo 60 pontos de Humor. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em 70% e os pontos de Humor adquiridos aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências,t7_img_0016_06_01.webp,
https://github.com/fantasfor/Soulmask/blob/main/Talentos/IconesTalentos/t7_img_0017_06_01.webp?raw=true,Likes rain,Gosta de Chuva,"Loves rain in particular and gains [20,40] Mood when it rains. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Tem uma afinidade com dias chuvosos e recebe 40 pontos de Humor quando chove. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências,t7_img_0017_06_01.webp,
