Icon,Title EN,Title PT,Description EN,Description PT,Exclusive EN,Exclusive PT,Type EN,Type PT
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_420.png,Dislikes cloth gear,Não gosta de trajes de pano,"Dislikes low-quality costumes and Mood drops by 6 when equipped with cloth gear. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Não gosta de trajes de baixa qualidade. Perde 6 de Humor ao equipar trajes de pano. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_426.png,Dislikes bronze weapons,Não gosta de armas de bronze,"Loses 6 Mood when equipped with bronze weapons. For the next 5 minutes, the rate of mood decline increases by 100% and mood-improvement effects decrease by 60%. (In the duration, enters a state of melancholy)","Perde 6 de Humor ao equipar armas de bronze. Pelos próximos 5 minutos, a taxa de queda do humor aumenta em 100% e os efeitos de melhoria do humor diminuem em 60%. (Neste período, entra em um estado de melancolia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_451.png,Aversion to monkey,Desgosto por macacos,"Gets annoyed by naughty monkeys, and loses [2,4] Mood when there's a monkey nearby. For the next 5 minutes, the rate of mood decline increases by [50,75]% and mood-improvement effects decrease by [20,40]%.","Se irrita com macacos travessos e por isso perde 2 pontos de Humor na presença deles. Por 5 minutos, a taxa de queda de Humor é aumentada em [2,4] e os pontos de Humor adquiridos reduzem em [50,75]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_245.png,Love staple food,Uma predileção por alimentos básicos,"Feels satisfaction and gains 60 Mood when consuming staple food. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Sente satisfação e ganha 60 de Humor ao consumir alimentos básicos. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70%, e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_246.png,Likes meat,Gosta de carne,"Likes meat and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de carne e ganha 40 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_248.png,Likes sauced meat,Gosta de carne ao molho,"Likes sauced meat and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de carne ao molho e ganha 40 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_249.png,Love sauced meat,Uma predileção por carne ao molho,"Passionate about sauced meat and gains 60 Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Apaixonado por carne ao molho e ganha 60 de Humor ao consumi-la. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_250.png,Likes tomatoes,Gosta de tomates,"Likes tomatoes and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de tomates e ganha 40 de Humor ao consumi-los. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_251.png,Love tomatoes,Uma predileção por tomates,"A tomato enthusiast who gains 60 Mood when consuming tomatoes. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (In the duration, enters a state of elation)","Entusiasta de tomates, ganha 60 de Humor ao consumir tomates. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_252.png,Likes fruits & vegetables,Gosta de frutas e vegetais,"Likes fruits & vegetables and gains [20,40] Mood when consuming it. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de frutas e vegetais e ganha 40 de Humor ao consumi-los. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_253.png,Love fruits & vegetables,Uma predileção por frutas e vegetais,"A fruits & vegetables enthusiast who gains 60 Mood when consuming fruits or vegetables. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Entusiasta de frutas e vegetais, ganha 60 de Humor ao consumir frutas ou vegetais. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_254.png,Likes tobacco,Gosta de tabaco,"Likes the scent of tobacco and gains [20,40] Mood when smoking. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta do cheiro de tabaco e ganha 40 de Humor ao fumar. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_255.png,Love tobacco,Uma predileção por tabaco,"A tobacco enthusiast who gains 60 Mood when smoking tobacco. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (In the duration, enters a state of elation)","Entusiasta de tabaco, ganha 60 de Humor ao fumar tabaco. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_256.png,Likes drinking,Gosta de beber,"Likes alcohol and gains [20,40] Mood when drinking. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Adora beber e se sente à vontade quando bebe. Ganha 40 pontos de Humor, e a taxa de diminuição do Humor reduz em [20,40] por 15 minutos e aumenta em [30,50]% ao ganhar pontos de Humor.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_257.png,Love drinking,Uma predileção por bebida,"Passionate about alcohol and gains 60 Mood when drinking. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Gosta de beber e ganha 60 de Humor ao beber. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_258.png,Likes sunny days,Gosta de dias ensolarados,"Likes sunlight and gains [20,40] Mood in sunny days. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Dias de sol traz conforto físico e mental, concedendo 40 pontos de Humor. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_259.png,Love Sunny Days,Predileção por dias ensolarados,"Likes sunlight and gains 60 Mood in sunny days. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125% (During this time, it can lead to a state of elation).","Dias de sol traz conforto físico e mental, concedendo 60 pontos de Humor. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em 70% e os pontos de Humor adquiridos aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_260.png,Likes rain,Gosta de Chuva,"Loves rain in particular and gains [20,40] Mood when it rains. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Tem uma afinidade com dias chuvosos e recebe 40 pontos de Humor quando chove. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_261.png,Love Rain,Predileção por Chuva,"Loves rain in particular and gains 60 Mood when it rains. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Tem uma afinidade com dias chuvosos e recebe 60 pontos de Humor quando chove. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em 70% e os pontos de Humor adquiridos aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_263.png,Love Snow,Predileção por neve,"Loves winter in particular and gains 60 Mood when it snows. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Tem uma afinidade com dias nevados e recebe 60 pontos de Humor quando neva. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em 70% e os pontos de Humor adquiridos aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_264.png,Likes dancing,Gosta de dançar,"Seems to forget about troubles and gains [20,40] Mood when dancing. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Parece esquecer das preocupações ao dançar, ganhando 40 pontos de Humor. Por 15 minutos, a taxa de queda de Humor é reduzida em [20,40] e os pontos de Humor adquiridos aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_265.png,Love dancing,Adora dançar,"Finds real freedom when dancing to the rhythm, and gains 60 Mood when dancing. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Ao se mover com o ritmo, é quando a verdadeira liberdade é alcançada. Ganha 60 pontos de Humor ao dançar. Além disso, durante 15 minutos, a taxa de queda de Humor diminui em 70% e os pontos de Humor adquiridos aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_266.png,Likes Baths,Gosta de banhos,"Likes baths and gains [20,40] Mood when having a bath. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%, which can lead to a state of elation.","Gosta de tomar banho e ganha 40 de Humor ao fazê-lo. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_269.png,Love leather gear,Uma predileção por equipamentos de couro,"A leather enthusiast who gains 60 Mood when equipped with leather gear. For the next 15 minutes, the rate of mood decline decreases by 70%, and mood-improvement effects increase by 125%. (During this time, it can lead to a state of elation.)","Um entusiasta do couro que ganha 60 de Humor ao usar equipamentos de couro. Pelos próximos 15 minutos, a taxa de queda do humor diminui em 70% e os efeitos de melhoria do humor aumentam em 125%. (Durante este período, é possível alcançar um estado de euforia.)",,Nenhum,Preferences,Preferências
https://raw.githubusercontent.com/fantasfor/soulmasktalents/main/imgs/thumb_270.png,Likes bone weapons,Gosta de armas de osso,"Likes bone weapons and gains [20,40] Mood when equipped with bone weapons. For the next 15 minutes, the rate of mood decline decreases by [30,50]%, and mood-improvement effects increase by [75,100]%.","Gosta de armas de osso e ganha 40 de Humor ao usar armas de osso. Pelos próximos 15 minutos, a taxa de queda do humor diminui em [20,40] e os efeitos de melhoria do humor aumentam em [30,50]%.",,Nenhum,Preferences,Preferências
